Pin M14 name differs in MANUFACTURER and CAD pinout files MAN=rsvdgnd, CAD=cfgbvs_0.
Pin G1 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxn0_231, CAD=mgthrxn0_231.
Pin G6 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxn0_231, CAD=mgthtxn0_231.
Pin A7 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxp3_232, CAD=mgthtxp3_232.
Pin B4 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxp3_232, CAD=mgthrxp3_232.
Pin B3 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxn3_232, CAD=mgthrxn3_232.
Pin A6 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxn3_232, CAD=mgthtxn3_232.
Pin C7 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxp2_232, CAD=mgthtxp2_232.
Pin C2 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxp2_232, CAD=mgthrxp2_232.
Pin C1 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxn2_232, CAD=mgthrxn2_232.
Pin C6 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxn2_232, CAD=mgthtxn2_232.
Pin E11 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxp1_232, CAD=mgthtxp1_232.
Pin D4 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxp1_232, CAD=mgthrxp1_232.
Pin D3 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxn1_232, CAD=mgthrxn1_232.
Pin E10 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxn1_232, CAD=mgthtxn1_232.
Pin E7 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxp0_232, CAD=mgthtxp0_232.
Pin E2 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxp0_232, CAD=mgthrxp0_232.
Pin E1 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxn0_232, CAD=mgthrxn0_232.
Pin E6 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxn0_232, CAD=mgthtxn0_232.
Pin A11 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxp3_233, CAD=mgthtxp3_233.
Pin A16 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxp3_233, CAD=mgthrxp3_233.
Pin A15 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxn3_233, CAD=mgthrxn3_233.
Pin A10 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxn3_233, CAD=mgthtxn3_233.
Pin B9 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxp2_233, CAD=mgthtxp2_233.
Pin B14 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxp2_233, CAD=mgthrxp2_233.
Pin B13 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxn2_233, CAD=mgthrxn2_233.
Pin B8 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxn2_233, CAD=mgthtxn2_233.
Pin C11 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxp1_233, CAD=mgthtxp1_233.
Pin C16 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxp1_233, CAD=mgthrxp1_233.
Pin C15 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxn1_233, CAD=mgthrxn1_233.
Pin C10 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxn1_233, CAD=mgthtxn1_233.
Pin D9 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxp0_233, CAD=mgthtxp0_233.
Pin D14 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxp0_233, CAD=mgthrxp0_233.
Pin D13 name differs in MANUFACTURER and CAD pinout files MAN=mgtyrxn0_233, CAD=mgthrxn0_233.
Pin D8 name differs in MANUFACTURER and CAD pinout files MAN=mgtytxn0_233, CAD=mgthtxn0_233.
Pin AN17 name differs in MANUFACTURER and CAD pinout files MAN=vcco_64, CAD=vcco_84.
Pin AP14 name differs in MANUFACTURER and CAD pinout files MAN=vcco_64, CAD=vcco_84.
Pin AR11 name differs in MANUFACTURER and CAD pinout files MAN=vcco_64, CAD=vcco_84.
Pin AU15 name differs in MANUFACTURER and CAD pinout files MAN=vcco_64, CAD=vcco_84.
Pin AV12 name differs in MANUFACTURER and CAD pinout files MAN=vcco_64, CAD=vcco_94.
Pin AY16 name differs in MANUFACTURER and CAD pinout files MAN=vcco_64, CAD=vcco_94.
Pin BA13 name differs in MANUFACTURER and CAD pinout files MAN=vcco_64, CAD=vcco_94.
Pin BC17 name differs in MANUFACTURER and CAD pinout files MAN=vcco_64, CAD=vcco_94.
Pin AW16 name differs in MANUFACTURER and CAD pinout files MAN=nc, CAD=vref_94.
Please check if net SLRX4_P<4>_C should be connected to pin CAD_PIN:MGTYRXN3_120 MAN_PIN:MGTYRXN3_120 (BD44).
Please check if net SLRX4_P<6>_C should be connected to pin CAD_PIN:MGTYRXN2_120 MAN_PIN:MGTYRXN2_120 (BF44).
Please check if net SLRX4_P<10>_C should be connected to pin CAD_PIN:MGTYRXN0_121 MAN_PIN:MGTYRXN0_121 (BC46).
Please check if net SLRX4_P<8>_C should be connected to pin CAD_PIN:MGTYRXN3_122 MAN_PIN:MGTYRXN3_122 (AT44).
Please check if net SLRX5_P<8>_C should be connected to pin CAD_PIN:MGTYRXN3_125 MAN_PIN:MGTYRXN3_125 (AH44).
Please check if net SLRX5_P<6>_C should be connected to pin CAD_PIN:MGTYRXN2_125 MAN_PIN:MGTYRXN2_125 (AJ46).
Please check if net SLRX5_P<4>_C should be connected to pin CAD_PIN:MGTYRXN1_125 MAN_PIN:MGTYRXN1_125 (AK44).
Please check if net SLRX5_P<10>_C should be connected to pin CAD_PIN:MGTYRXN0_126 MAN_PIN:MGTYRXN0_126 (AG46).
Please check if net SLRX6_P<8>_C should be connected to pin CAD_PIN:MGTYRXN3_128 MAN_PIN:MGTYRXN3_128 (T44).
Please check if net SLRX6_P<6>_C should be connected to pin CAD_PIN:MGTYRXN2_128 MAN_PIN:MGTYRXN2_128 (U46).
Please check if net SLRX6_P<4>_C should be connected to pin CAD_PIN:MGTYRXN1_128 MAN_PIN:MGTYRXN1_128 (V44).
Please check if net SLRX6_P<10>_C should be connected to pin CAD_PIN:MGTYRXN0_129 MAN_PIN:MGTYRXN0_129 (R46).
Please check if net SLRX7_P<7>_C should be connected to pin CAD_PIN:MGTYRXN3_131 MAN_PIN:MGTYRXN3_131 (E32).
Please check if net SLRX7_P<9>_C should be connected to pin CAD_PIN:MGTYRXN2_131 MAN_PIN:MGTYRXN2_131 (G32).
Please check if net SLRX7_P<4>_C should be connected to pin CAD_PIN:MGTYRXN1_131 MAN_PIN:MGTYRXN1_131 (F44).
Please check if net SLRX7_P<10>_C should be connected to pin CAD_PIN:MGTYRXN2_132 MAN_PIN:MGTYRXN2_132 (C46).
Please check if net SLRX7_P<8>_C should be connected to pin CAD_PIN:MGTYRXN1_132 MAN_PIN:MGTYRXN1_132 (D44).
Please check if net SLRX7_P<6>_C should be connected to pin CAD_PIN:MGTYRXN0_132 MAN_PIN:MGTYRXN0_132 (E46).
Please check if net SLRX8_P<0>_C should be connected to pin CAD_PIN:MGTYRXN3_133 MAN_PIN:MGTYRXN3_133 (A32).
Please check if net SLRX8_P<3>_C should be connected to pin CAD_PIN:MGTYRXN2_133 MAN_PIN:MGTYRXN2_133 (B34).
Please check if net SLRX8_P<1>_C should be connected to pin CAD_PIN:MGTYRXN1_133 MAN_PIN:MGTYRXN1_133 (C32).
Please check if net SLRX8_P<5>_C should be connected to pin CAD_PIN:MGTYRXN0_133 MAN_PIN:MGTYRXN0_133 (D34).
Please check if net SLRX0_P<0>_C should be connected to pin CAD_PIN:MGTHRXN2_220 MAN_PIN:MGTYRXN2_220 (BF3).
Please check if net TPTX0_P<7>_C should be connected to pin CAD_PIN:MGTHTXN2_220 MAN_PIN:MGTYTXN2_220 (BE6).
Please check if net SLRX0_P<2>_C should be connected to pin CAD_PIN:MGTHRXN1_220 MAN_PIN:MGTYRXN1_220 (BD13).
Please check if net SLRX0_P<9>_C should be connected to pin CAD_PIN:MGTHRXN3_221 MAN_PIN:MGTYRXN3_221 (AY3).
Please check if net SLRX0_P<7>_C should be connected to pin CAD_PIN:MGTHRXN2_221 MAN_PIN:MGTYRXN2_221 (BA1).
Please check if net TPTX0_P<2>_C should be connected to pin CAD_PIN:MGTHTXN2_221 MAN_PIN:MGTYTXN2_221 (BA6).
Please check if net SLRX0_P<5>_C should be connected to pin CAD_PIN:MGTHRXN1_221 MAN_PIN:MGTYRXN1_221 (BB3).
Please check if net TPTX0_P<6>_C should be connected to pin CAD_PIN:MGTHTXN3_222 MAN_PIN:MGTYTXN3_222 (AT8).
Please check if net TPTX0_P<8>_C should be connected to pin CAD_PIN:MGTHTXN2_222 MAN_PIN:MGTYTXN2_222 (AU6).
Please check if net SLRX0_P<10>_C should be connected to pin CAD_PIN:MGTHRXN1_222 MAN_PIN:MGTYRXN1_222 (AV3).
Please check if net TPTX0_P<4>_C should be connected to pin CAD_PIN:MGTHTXN1_222 MAN_PIN:MGTYTXN1_222 (AV8).
Please check if net SLRX0_P<11>_C should be connected to pin CAD_PIN:MGTHRXN0_222 MAN_PIN:MGTYRXN0_222 (AW1).
Please check if net TPTX0_P<10>_C should be connected to pin CAD_PIN:MGTHTXN0_222 MAN_PIN:MGTYTXN0_222 (AW6).
Please check if net SLRX1_P<0>_C should be connected to pin CAD_PIN:MGTHRXN2_224 MAN_PIN:MGTYRXN2_224 (AN1).
Please check if net SLRX1_P<2>_C should be connected to pin CAD_PIN:MGTHRXN1_224 MAN_PIN:MGTYRXN1_224 (AP3).
Please check if net SLRX1_P<9>_C should be connected to pin CAD_PIN:MGTHRXN3_225 MAN_PIN:MGTYRXN3_225 (AH3).
Please check if net TPTX1_P<11>_C should be connected to pin CAD_PIN:MGTHTXN3_225 MAN_PIN:MGTYTXN3_225 (AH8).
Please check if net SLRX1_P<7>_C should be connected to pin CAD_PIN:MGTHRXN2_225 MAN_PIN:MGTYRXN2_225 (AJ1).
Please check if net TPTX1_P<2>_C should be connected to pin CAD_PIN:MGTHTXN2_225 MAN_PIN:MGTYTXN2_225 (AJ6).
Please check if net SLRX1_P<5>_C should be connected to pin CAD_PIN:MGTHRXN1_225 MAN_PIN:MGTYRXN1_225 (AK3).
Please check if net TPTX1_P<7>_C should be connected to pin CAD_PIN:MGTHTXN0_225 MAN_PIN:MGTYTXN0_225 (AL6).
Please check if net TPTX1_P<6>_C should be connected to pin CAD_PIN:MGTHTXN3_226 MAN_PIN:MGTYTXN3_226 (AD8).
Please check if net TPTX1_P<8>_C should be connected to pin CAD_PIN:MGTHTXN2_226 MAN_PIN:MGTYTXN2_226 (AE6).
Please check if net SLRX1_P<10>_C should be connected to pin CAD_PIN:MGTHRXN1_226 MAN_PIN:MGTYRXN1_226 (AF3).
Please check if net TPTX1_P<4>_C should be connected to pin CAD_PIN:MGTHTXN1_226 MAN_PIN:MGTYTXN1_226 (AF8).
Please check if net SLRX1_P<11>_C should be connected to pin CAD_PIN:MGTHRXN0_226 MAN_PIN:MGTYRXN0_226 (AG1).
Please check if net TPTX1_P<10>_C should be connected to pin CAD_PIN:MGTHTXN0_226 MAN_PIN:MGTYTXN0_226 (AG6).
Please check if net SLRX2_P<1>_C should be connected to pin CAD_PIN:MGTHRXN3_227 MAN_PIN:MGTYRXN3_227 (Y3).
Please check if net SLRX2_P<4>_C should be connected to pin CAD_PIN:MGTHRXN2_227 MAN_PIN:MGTYRXN2_227 (AA1).
Please check if net SLRX2_P<2>_C should be connected to pin CAD_PIN:MGTHRXN1_227 MAN_PIN:MGTYRXN1_227 (AB3).
Please check if net SLRX2_P<0>_C should be connected to pin CAD_PIN:MGTHRXN0_227 MAN_PIN:MGTYRXN0_227 (AC1).
Please check if net SLRX2_P<3>_C should be connected to pin CAD_PIN:MGTHRXN0_228 MAN_PIN:MGTYRXN0_228 (W1).
Please check if net SLRX2_P<6>_C should be connected to pin CAD_PIN:MGTHRXN3_229 MAN_PIN:MGTYRXN3_229 (M3).
Please check if net SLRX2_P<8>_C should be connected to pin CAD_PIN:MGTHRXN2_229 MAN_PIN:MGTYRXN2_229 (N1).
Please check if net SLRX3_P<4>_C should be connected to pin CAD_PIN:MGTHRXN0_230 MAN_PIN:MGTYRXN0_230 (L1).
Please check if net SLRX3_P<6>_C should be connected to pin CAD_PIN:MGTHRXN3_231 MAN_PIN:MGTYRXN3_231 (E15).
Please check if net SLRX3_P<8>_C should be connected to pin CAD_PIN:MGTHRXN2_231 MAN_PIN:MGTYRXN2_231 (G15).
Please check if net SLRX3_P<3>_C should be connected to pin CAD_PIN:MGTHRXN3_232 MAN_PIN:MGTYRXN3_232 (B3).
Please check if net SLRX3_P<1>_C should be connected to pin CAD_PIN:MGTHRXN0_232 MAN_PIN:MGTYRXN0_232 (E1).
Please check if net SLRX8_P<4>_C should be connected to pin CAD_PIN:MGTHRXN3_233 MAN_PIN:MGTYRXN3_233 (A15).
Please check if net SLRX8_P<6>_C should be connected to pin CAD_PIN:MGTHRXN0_233 MAN_PIN:MGTYRXN0_233 (D13).
Please check if net SLRX4_N<4>_C should be connected to pin CAD_PIN:MGTYRXP3_120 MAN_PIN:MGTYRXP3_120 (BD43).
Please check if net SLRX4_N<6>_C should be connected to pin CAD_PIN:MGTYRXP2_120 MAN_PIN:MGTYRXP2_120 (BF43).
Please check if net SLRX4_N<10>_C should be connected to pin CAD_PIN:MGTYRXP0_121 MAN_PIN:MGTYRXP0_121 (BC45).
Please check if net SLRX4_N<8>_C should be connected to pin CAD_PIN:MGTYRXP3_122 MAN_PIN:MGTYRXP3_122 (AT43).
Please check if net SLRX5_N<8>_C should be connected to pin CAD_PIN:MGTYRXP3_125 MAN_PIN:MGTYRXP3_125 (AH43).
Please check if net SLRX5_N<6>_C should be connected to pin CAD_PIN:MGTYRXP2_125 MAN_PIN:MGTYRXP2_125 (AJ45).
Please check if net SLRX5_N<4>_C should be connected to pin CAD_PIN:MGTYRXP1_125 MAN_PIN:MGTYRXP1_125 (AK43).
Please check if net SLRX5_N<10>_C should be connected to pin CAD_PIN:MGTYRXP0_126 MAN_PIN:MGTYRXP0_126 (AG45).
Please check if net SLRX6_N<8>_C should be connected to pin CAD_PIN:MGTYRXP3_128 MAN_PIN:MGTYRXP3_128 (T43).
Please check if net SLRX6_N<6>_C should be connected to pin CAD_PIN:MGTYRXP2_128 MAN_PIN:MGTYRXP2_128 (U45).
Please check if net SLRX6_N<4>_C should be connected to pin CAD_PIN:MGTYRXP1_128 MAN_PIN:MGTYRXP1_128 (V43).
Please check if net SLRX6_N<10>_C should be connected to pin CAD_PIN:MGTYRXP0_129 MAN_PIN:MGTYRXP0_129 (R45).
Please check if net SLRX7_N<7>_C should be connected to pin CAD_PIN:MGTYRXP3_131 MAN_PIN:MGTYRXP3_131 (E31).
Please check if net SLRX7_N<9>_C should be connected to pin CAD_PIN:MGTYRXP2_131 MAN_PIN:MGTYRXP2_131 (G31).
Please check if net SLRX7_N<4>_C should be connected to pin CAD_PIN:MGTYRXP1_131 MAN_PIN:MGTYRXP1_131 (F43).
Please check if net SLRX7_N<10>_C should be connected to pin CAD_PIN:MGTYRXP2_132 MAN_PIN:MGTYRXP2_132 (C45).
Please check if net SLRX7_N<8>_C should be connected to pin CAD_PIN:MGTYRXP1_132 MAN_PIN:MGTYRXP1_132 (D43).
Please check if net SLRX7_N<6>_C should be connected to pin CAD_PIN:MGTYRXP0_132 MAN_PIN:MGTYRXP0_132 (E45).
Please check if net SLRX8_N<0>_C should be connected to pin CAD_PIN:MGTYRXP3_133 MAN_PIN:MGTYRXP3_133 (A31).
Please check if net SLRX8_N<3>_C should be connected to pin CAD_PIN:MGTYRXP2_133 MAN_PIN:MGTYRXP2_133 (B33).
Please check if net SLRX8_N<1>_C should be connected to pin CAD_PIN:MGTYRXP1_133 MAN_PIN:MGTYRXP1_133 (C31).
Please check if net SLRX8_N<5>_C should be connected to pin CAD_PIN:MGTYRXP0_133 MAN_PIN:MGTYRXP0_133 (D33).
Please check if net TPTX0_N<7>_C should be connected to pin CAD_PIN:MGTHTXP2_220 MAN_PIN:MGTYTXP2_220 (BE7).
Please check if net SLRX0_N<0>_C should be connected to pin CAD_PIN:MGTHRXP2_220 MAN_PIN:MGTYRXP2_220 (BF4).
Please check if net SLRX0_N<2>_C should be connected to pin CAD_PIN:MGTHRXP1_220 MAN_PIN:MGTYRXP1_220 (BD14).
Please check if net SLRX0_N<9>_C should be connected to pin CAD_PIN:MGTHRXP3_221 MAN_PIN:MGTYRXP3_221 (AY4).
Please check if net TPTX0_N<2>_C should be connected to pin CAD_PIN:MGTHTXP2_221 MAN_PIN:MGTYTXP2_221 (BA7).
Please check if net SLRX0_N<7>_C should be connected to pin CAD_PIN:MGTHRXP2_221 MAN_PIN:MGTYRXP2_221 (BA2).
Please check if net SLRX0_N<5>_C should be connected to pin CAD_PIN:MGTHRXP1_221 MAN_PIN:MGTYRXP1_221 (BB4).
Please check if net TPTX0_N<6>_C should be connected to pin CAD_PIN:MGTHTXP3_222 MAN_PIN:MGTYTXP3_222 (AT9).
Please check if net TPTX0_N<8>_C should be connected to pin CAD_PIN:MGTHTXP2_222 MAN_PIN:MGTYTXP2_222 (AU7).
Please check if net TPTX0_N<4>_C should be connected to pin CAD_PIN:MGTHTXP1_222 MAN_PIN:MGTYTXP1_222 (AV9).
Please check if net SLRX0_N<10>_C should be connected to pin CAD_PIN:MGTHRXP1_222 MAN_PIN:MGTYRXP1_222 (AV4).
Please check if net TPTX0_N<10>_C should be connected to pin CAD_PIN:MGTHTXP0_222 MAN_PIN:MGTYTXP0_222 (AW7).
Please check if net SLRX0_N<11>_C should be connected to pin CAD_PIN:MGTHRXP0_222 MAN_PIN:MGTYRXP0_222 (AW2).
Please check if net SLRX1_N<0>_C should be connected to pin CAD_PIN:MGTHRXP2_224 MAN_PIN:MGTYRXP2_224 (AN2).
Please check if net SLRX1_N<2>_C should be connected to pin CAD_PIN:MGTHRXP1_224 MAN_PIN:MGTYRXP1_224 (AP4).
Please check if net TPTX1_N<11>_C should be connected to pin CAD_PIN:MGTHTXP3_225 MAN_PIN:MGTYTXP3_225 (AH9).
Please check if net SLRX1_N<9>_C should be connected to pin CAD_PIN:MGTHRXP3_225 MAN_PIN:MGTYRXP3_225 (AH4).
Please check if net TPTX1_N<2>_C should be connected to pin CAD_PIN:MGTHTXP2_225 MAN_PIN:MGTYTXP2_225 (AJ7).
Please check if net SLRX1_N<7>_C should be connected to pin CAD_PIN:MGTHRXP2_225 MAN_PIN:MGTYRXP2_225 (AJ2).
Please check if net SLRX1_N<5>_C should be connected to pin CAD_PIN:MGTHRXP1_225 MAN_PIN:MGTYRXP1_225 (AK4).
Please check if net TPTX1_N<7>_C should be connected to pin CAD_PIN:MGTHTXP0_225 MAN_PIN:MGTYTXP0_225 (AL7).
Please check if net TPTX1_N<6>_C should be connected to pin CAD_PIN:MGTHTXP3_226 MAN_PIN:MGTYTXP3_226 (AD9).
Please check if net TPTX1_N<8>_C should be connected to pin CAD_PIN:MGTHTXP2_226 MAN_PIN:MGTYTXP2_226 (AE7).
Please check if net TPTX1_N<4>_C should be connected to pin CAD_PIN:MGTHTXP1_226 MAN_PIN:MGTYTXP1_226 (AF9).
Please check if net SLRX1_N<10>_C should be connected to pin CAD_PIN:MGTHRXP1_226 MAN_PIN:MGTYRXP1_226 (AF4).
Please check if net TPTX1_N<10>_C should be connected to pin CAD_PIN:MGTHTXP0_226 MAN_PIN:MGTYTXP0_226 (AG7).
Please check if net SLRX1_N<11>_C should be connected to pin CAD_PIN:MGTHRXP0_226 MAN_PIN:MGTYRXP0_226 (AG2).
Please check if net SLRX2_N<1>_C should be connected to pin CAD_PIN:MGTHRXP3_227 MAN_PIN:MGTYRXP3_227 (Y4).
Please check if net SLRX2_N<4>_C should be connected to pin CAD_PIN:MGTHRXP2_227 MAN_PIN:MGTYRXP2_227 (AA2).
Please check if net SLRX2_N<2>_C should be connected to pin CAD_PIN:MGTHRXP1_227 MAN_PIN:MGTYRXP1_227 (AB4).
Please check if net SLRX2_N<0>_C should be connected to pin CAD_PIN:MGTHRXP0_227 MAN_PIN:MGTYRXP0_227 (AC2).
Please check if net SLRX2_N<3>_C should be connected to pin CAD_PIN:MGTHRXP0_228 MAN_PIN:MGTYRXP0_228 (W2).
Please check if net SLRX2_N<6>_C should be connected to pin CAD_PIN:MGTHRXP3_229 MAN_PIN:MGTYRXP3_229 (M4).
Please check if net SLRX2_N<8>_C should be connected to pin CAD_PIN:MGTHRXP2_229 MAN_PIN:MGTYRXP2_229 (N2).
Please check if net SLRX3_N<4>_C should be connected to pin CAD_PIN:MGTHRXP0_230 MAN_PIN:MGTYRXP0_230 (L2).
Please check if net SLRX3_N<6>_C should be connected to pin CAD_PIN:MGTHRXP3_231 MAN_PIN:MGTYRXP3_231 (E16).
Please check if net SLRX3_N<8>_C should be connected to pin CAD_PIN:MGTHRXP2_231 MAN_PIN:MGTYRXP2_231 (G16).
Please check if net SLRX3_N<3>_C should be connected to pin CAD_PIN:MGTHRXP3_232 MAN_PIN:MGTYRXP3_232 (B4).
Please check if net SLRX3_N<1>_C should be connected to pin CAD_PIN:MGTHRXP0_232 MAN_PIN:MGTYRXP0_232 (E2).
Please check if net SLRX8_N<4>_C should be connected to pin CAD_PIN:MGTHRXP3_233 MAN_PIN:MGTYRXP3_233 (A16).
Please check if net SLRX8_N<6>_C should be connected to pin CAD_PIN:MGTHRXP0_233 MAN_PIN:MGTYRXP0_233 (D14).
